image,component_id,area_px,eq_diameter_px,eq_diameter_um,size_group,d_class_coverage,detected
0826_D-17_crop_01.jpg,6,49,7.898654169668588,4.303186791635446,small_<=5um,0.7959183673469388,1
0826_D-17_crop_01.jpg,7,197,15.837556323903858,8.62830068526282,medium_5-10um,1.0,1
0826_D-19_crop_01.jpg,1,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9911504424778761,1
0826_D-19_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8641975308641975,1
0826_D-20_crop_00.jpg,1,49,7.898654169668588,4.303186791635446,small_<=5um,0.9591836734693877,1
0826_D-20_crop_00.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.8518518518518519,1
0826_D-20_crop_00.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,0.2653061224489796,0
0826_D-20_crop_00.jpg,4,463,24.279825147895533,13.227648740573485,large_>10um,0.9395248380129589,1
0826_D-20_crop_00.jpg,5,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9629629629629629,1
0826_D-20_crop_00.jpg,6,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9012345679012346,1
0826_D-20_crop_00.jpg,7,209,16.312788383647018,8.887207111410895,medium_5-10um,0.9234449760765551,1
0826_D-20_crop_01.jpg,1,49,7.898654169668588,4.303186791635446,small_<=5um,0.673469387755102,1
0826_D-20_crop_01.jpg,2,81,10.155412503859614,5.532668732102717,medium_5-10um,0.9012345679012346,1
0826_D-20_crop_01.jpg,3,49,7.898654169668588,4.303186791635446,small_<=5um,0.8775510204081632,1
0826_D-25_crop_00.jpg,1,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9557522123893806,1
0826_D-25_crop_00.jpg,2,113,11.994835078277376,6.534786150645513,medium_5-10um,0.9646017699115044,1
0826_D-25_crop_00.jpg,3,99,11.227230955528665,6.116595424572016,medium_5-10um,0.9595959595959596,1
0826_D-25_crop_00.jpg,4,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
0826_D-25_crop_00.jpg,5,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
0826_D-25_crop_00.jpg,6,81,10.155412503859614,5.532668732102717,medium_5-10um,0.0,0
0826_D-32_crop_02.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.9865771812080537,1
0826_D-33_crop_00.jpg,1,107,11.67204486311899,6.358930041427225,medium_5-10um,0.0,0
0826_D-33_crop_00.jpg,2,29,6.076507779746499,3.3104814384058923,small_<=5um,0.0,0
0826_D-33_crop_00.jpg,3,29,6.076507779746499,3.3104814384058923,small_<=5um,0.0,0
0826_D-33_crop_00.jpg,4,81,10.155412503859614,5.532668732102717,medium_5-10um,0.5555555555555556,1
0826_D-33_crop_00.jpg,5,49,7.898654169668588,4.303186791635446,small_<=5um,0.5102040816326531,1
0826_D-33_crop_00.jpg,6,49,7.898654169668588,4.303186791635446,small_<=5um,0.0,0
0826_D-33_crop_00.jpg,7,49,7.898654169668588,4.303186791635446,small_<=5um,1.0,1
0826_D-33_crop_00.jpg,8,49,7.898654169668588,4.303186791635446,small_<=5um,0.32653061224489793,1
0826_D-33_crop_01.jpg,1,149,13.773623058786647,7.5038698424269645,medium_5-10um,0.9798657718120806,1
