image,inclusion_precision,inclusion_recall,inclusion_f1,gt_inclusion_objects,apparent_bg_strip_fp_components,apparent_bg_d_fp_components
2025_3011_D_TS-182_crop_00.jpg,0.8571428571428571,0.9230769230769231,0.888888888888889,1,0,0
2025_3011_D_TS-187_crop_00.jpg,0.7966101694915254,0.8545454545454545,0.8245614035087718,3,0,2
2025_3011_D_TS-189_crop_00.jpg,0.76,0.912,0.8290909090909091,5,0,9
2025_3011_D_TS-197_crop_00.jpg,0.6666666666666666,0.9615384615384616,0.7874015748031495,4,0,7
2025_3011_D_TS-209_crop_00.jpg,0.7904761904761904,0.7545454545454545,0.772093023255814,6,1,6
2025_3011_D_TS-20_crop_00.jpg,0.19576719576719576,0.23270440251572327,0.21264367816091953,3,1,0
2025_3011_D_TS-216_crop_00.jpg,0.7080536912751678,0.7275862068965517,0.717687074829932,9,5,5
2025_3011_D_TS-233_crop_00.jpg,0.75,0.3230769230769231,0.4516129032258065,5,0,2
2025_3011_D_TS-235_crop_00.jpg,0.8,0.7761194029850746,0.787878787878788,4,0,3
2025_3011_D_TS-236_crop_00.jpg,0.6342857142857142,0.7816901408450704,0.7003154574132492,6,2,6
2025_3011_D_TS-24_crop_00.jpg,0.958904109589041,0.6306306306306306,0.7608695652173912,3,0,1
2025_3011_D_TS-259_crop_00.jpg,0.16363636363636364,0.5,0.24657534246575344,2,0,2
2025_3011_D_TS-265_crop_00.jpg,0.6666666666666666,0.45454545454545453,0.5405405405405405,4,0,2
2025_3011_D_TS-271_crop_00.jpg,0.6785714285714286,0.5846153846153846,0.6280991735537191,5,0,4
2025_3011_D_TS-286_crop_00.jpg,0.6666666666666666,0.4342105263157895,0.5258964143426295,8,0,3
2025_3011_D_TS-294_crop_00.jpg,0.7058823529411765,0.8181818181818182,0.7578947368421053,4,0,4
2025_3011_D_TS-302_crop_00.jpg,0.8333333333333334,0.11904761904761904,0.20833333333333331,2,0,0
2025_3011_D_TS-303_crop_00.jpg,0.6352941176470588,0.6506024096385542,0.6428571428571428,3,0,1
2025_3011_D_TS-304_crop_00.jpg,0.7,0.3146067415730337,0.4341085271317829,5,0,1
2025_3011_D_TS-305_crop_00.jpg,0.6833333333333333,0.8367346938775511,0.7522935779816514,1,1,1
2025_3011_D_TS-306_crop_00.jpg,0.7872340425531915,0.8131868131868132,0.7999999999999999,3,0,4
2025_3011_D_TS-308_crop_00.jpg,0.7580645161290323,0.5595238095238095,0.6438356164383562,4,0,1
2025_3011_D_TS-311_crop_00.jpg,0.7162162162162162,0.7571428571428571,0.736111111111111,6,0,9
2025_3011_D_TS-314_crop_00.jpg,0.6595744680851063,0.3522727272727273,0.4592592592592593,4,0,6
2025_3011_D_TS-315_crop_00.jpg,0.8387096774193549,0.4444444444444444,0.5810055865921788,5,0,2
2025_3011_D_TS-317_crop_00.jpg,0.7799145299145299,0.6144781144781145,0.6873822975517891,3,2,2
2025_3011_D_TS-323_crop_00.jpg,0.7581699346405228,0.7631578947368421,0.7606557377049181,8,0,7
2025_3011_D_TS-325_crop_00.jpg,0.48484848484848486,0.8205128205128205,0.6095238095238096,3,1,3
2025_3011_D_TS-32_crop_00.jpg,0.8506787330316742,0.9082125603864735,0.8785046728971962,3,0,4
2025_3011_D_TS-330_crop_00.jpg,0.6707317073170732,0.5,0.5729166666666666,6,0,5
2025_3011_D_TS-339_crop_00.jpg,0.8269230769230769,0.4849624060150376,0.6113744075829383,4,1,3
2025_3011_D_TS-340_crop_00.jpg,0.6818181818181818,0.6293706293706294,0.6545454545454544,7,0,4
2025_3011_D_TS-363_crop_00.jpg,0.281767955801105,0.37777777777777777,0.3227848101265823,7,1,3
2025_3011_D_TS-36_crop_00.jpg,0.3114754098360656,0.12258064516129032,0.17592592592592593,3,0,1
2025_3011_D_TS-374_crop_00.jpg,0.6153846153846154,0.7619047619047619,0.6808510638297872,2,0,3
2025_3011_D_TS-378_crop_00.jpg,0.23529411764705882,0.6153846153846154,0.3404255319148936,1,0,2
2025_3011_D_TS-37_crop_00.jpg,0.543859649122807,0.5254237288135594,0.5344827586206897,6,0,5
2025_3011_D_TS-381_crop_00.jpg,0.8470588235294118,0.5106382978723404,0.6371681415929203,9,0,2
2025_3011_D_TS-383_crop_00.jpg,0.7284768211920529,0.873015873015873,0.7942238267148014,2,0,2
2025_3011_D_TS-384_crop_00.jpg,0.5930232558139535,0.03355263157894737,0.0635118306351183,3,1,0
2025_3011_D_TS-3_crop_00.jpg,0.8888888888888888,0.21238938053097345,0.3428571428571429,5,0,1
2025_3011_D_TS-51_crop_00.jpg,0.7333333333333333,0.28205128205128205,0.4074074074074074,3,0,1
2025_3011_D_TS-59_crop_00.jpg,0.8857142857142857,0.7380952380952381,0.8051948051948051,4,0,2
2025_3011_D_TS-68_crop_00.jpg,0.5116279069767442,0.5641025641025641,0.5365853658536586,3,0,4
2025_3011_D_TS-71_crop_00.jpg,0.7671232876712328,0.7368421052631579,0.7516778523489932,4,0,3
2025_3011_D_TS-83_crop_00.jpg,0.8548387096774194,0.8324607329842932,0.843501326259947,7,0,7
2025_3011_D_TS-8_crop_00.jpg,0.5405405405405406,0.7142857142857143,0.6153846153846154,4,0,4
2025_3011_D_TS-91_crop_00.jpg,0.765625,0.7050359712230215,0.7340823970037453,7,0,4
2025_3011_D_TS-92_crop_00.jpg,0.6853932584269663,0.40939597315436244,0.5126050420168068,9,0,8
240110-B-135_crop_00.jpg,0.8471337579617835,0.7957718388512166,0.8206499382969971,3,16,0
240110-B-137_crop_02.jpg,0.0,0.0,0.0,0,0,0
240110-B-138_crop_00.jpg,0.9255029907558455,0.8278210116731517,0.8739409499358152,4,18,0
240115-A-663_crop_01.jpg,0.7548076923076923,0.9573170731707317,0.8440860215053764,3,10,0
240115-A-666_crop_00.jpg,0.8897502153316107,0.8754237288135593,0.882528833831696,7,21,0
240115-A-667_crop_01.jpg,0.9170812603648425,0.9357021996615905,0.9262981574539364,1,8,0
240115-A-668_crop_01.jpg,0.9267376330619912,0.897513644633111,0.9118915588416512,4,19,0
240115-A-669_crop_01.jpg,0.8613138686131386,0.921875,0.890566037735849,1,3,0
240115-A-673_crop_00.jpg,0.9390497298794847,0.9112783976340906,0.9249556556146813,10,53,0
240115-A-676_crop_00.jpg,0.9547859547859547,0.951126018207954,0.9529524723955832,3,14,0
240115-A-678_crop_00.jpg,0.9284420289855072,0.7615156017830609,0.836734693877551,5,12,0
240115-A-678_crop_01.jpg,0.9425182481751825,0.9069359086918349,0.9243847874720358,3,9,0
240115-A-678_crop_02.jpg,0.0,0.0,0.0,0,0,0
240115-A-679_crop_02.jpg,0.0,0.0,0.0,0,0,0
240115-A-686_crop_02.jpg,0.9765625,0.7961783439490446,0.8771929824561403,1,2,0
240115-A-690_crop_01.jpg,0.7285714285714285,0.38345864661654133,0.5024630541871921,2,2,0
240115-A-699_crop_00.jpg,0.9401088929219601,0.8604651162790697,0.8985255854293149,5,17,0
240115-A-699_crop_02.jpg,0.8740740740740741,0.8027210884353742,0.8368794326241135,2,4,0
240115-A-702_crop_00.jpg,0.9276018099547512,0.8664412510566357,0.895979020979021,5,14,0
240115-A-702_crop_01.jpg,0.8660351826792964,0.8290155440414507,0.8471211118464593,3,6,0
240115-A-703_crop_02.jpg,0.9236686390532545,0.8844192634560907,0.903617945007236,3,10,0
240115-A-704_crop_00.jpg,0.9314627414903404,0.8444537114261885,0.8858267716535434,7,17,0
240115-A-704_crop_02.jpg,0.9300184162062615,0.8752166377816292,0.9017857142857143,2,8,0
240115-B-146_crop_00.jpg,0.9126803340926348,0.8244170096021948,0.8663063063063063,3,15,0
240115-B-146_crop_01.jpg,0.9643527204502814,0.905726872246696,0.9341208541572013,1,3,0
240115-B-147_crop_00.jpg,0.7827868852459017,0.9271844660194175,0.848888888888889,4,14,0
240115-B-147_crop_01.jpg,0.9187202766969303,0.8685877784590231,0.8929509402248136,4,20,0
240115-B-150_crop_00.jpg,0.9116398713826367,0.9390567037625861,0.9251452065522419,9,72,0
240115-B-157_crop_00.jpg,0.7867120954003407,0.6759367681498829,0.7271295858919856,5,20,1
240115-B-161_crop_00.jpg,0.7909859154929577,0.9200524246395806,0.85065131778249,5,21,0
240115-B-162_crop_00.jpg,0.6008719778042013,0.8603859250851306,0.7075845974329054,4,28,0
240115-B-163_crop_00.jpg,0.8121432278152568,0.8315621679064825,0.8217379889734839,4,20,0
240115-B-172_crop_00.jpg,0.9121841890790546,0.9364149759464547,0.924140778202085,2,25,0
240115-B-173_crop_02.jpg,0.7365591397849462,0.43630573248407645,0.548,1,2,0
240115-B-174_crop_00.jpg,0.7522426313541222,0.8831494483450351,0.8124567474048442,2,18,0
240115-C-148_crop_00.jpg,0.9458002695014224,0.9173685739180947,0.9313674898636196,2,17,1
240115-C-155_crop_01.jpg,0.748587570621469,0.6865284974093264,0.7162162162162161,3,8,0
240115-C-155_crop_02.jpg,0.0,0.0,0.0,0,0,0
240115-C-156_crop_00.jpg,0.9086146682188592,0.9786833855799373,0.9423483247811651,1,26,0
240115-C-156_crop_01.jpg,0.8850574712643678,0.9130434782608695,0.8988326848249028,1,7,0
240115-C-160_crop_01.jpg,0.884269314303444,0.9713701431492843,0.9257755400357318,3,18,0
240115-C-160_crop_02.jpg,0.0,0.0,0.0,0,0,0
240115-C-163_crop_00.jpg,0.9338190649666059,0.9338190649666059,0.9338190649666059,4,15,0
240115-C-163_crop_01.jpg,0.8412863070539419,0.857293868921776,0.849214659685864,3,14,0
240115-C-168_crop_01.jpg,0.851652574942352,0.8892455858747994,0.8700431880643895,3,12,0
240115-C-169_crop_01.jpg,0.9206349206349206,0.8613861386138614,0.8900255754475703,2,4,0
240115-C-172_crop_00.jpg,0.9152784388386482,0.9192160611854685,0.9172430240877655,2,13,0
240115-C-173_crop_01.jpg,0.9067357512953368,0.5162241887905604,0.6578947368421052,3,1,0
240124-A-747_crop_00.jpg,0.8327576280944157,0.8737541528239202,0.8527634487840826,4,16,0
240124-B-176_crop_00.jpg,0.8453278501256568,0.8887821282728802,0.8665105386416863,2,16,2
240124-B-179_crop_00.jpg,0.720569210866753,0.6365714285714286,0.6759708737864077,1,10,0
240124-B-183_crop_01.jpg,0.9210526315789473,0.9292035398230089,0.9251101321585904,1,0,2
240124-B-185_crop_01.jpg,0.0,0.0,0.0,1,0,0
240124-B-185_crop_02.jpg,0.525691699604743,0.4539249146757679,0.48717948717948717,1,3,0
240124-B-186_crop_01.jpg,0.89171974522293,0.550098231827112,0.6804374240583232,2,3,0
240124-B-190_crop_02.jpg,0.0,0.0,0.0,0,0,0
240124-B-191_crop_01.jpg,0.8261964735516373,0.9010989010989011,0.862023653088042,2,3,0
240124-B-191_crop_02.jpg,0.0,0.0,0.0,1,0,0
240124-B-192_crop_01.jpg,0.0,0.0,0.0,0,0,0
240124-B-25_crop_00.jpg,0.8521718822979916,0.7744057724957555,0.8114298421169669,1,22,0
240124-B-28_crop_00.jpg,0.937856689917565,0.8761848341232228,0.9059724349157735,2,6,2
240124-B-28_crop_01.jpg,0.0,0.0,0.0,0,0,1
240124-B-32_crop_00.jpg,0.9375,0.4166666666666667,0.5769230769230769,2,0,1
240124-B-32_crop_01.jpg,0.9167261237386607,0.8157823129251701,0.8633134958725283,1,46,0
240124-B-34_crop_00.jpg,0.9707392197125256,0.7658971243418388,0.856237265112067,1,6,0
240124-B-37_crop_01.jpg,1.0,0.25853658536585367,0.4108527131782946,2,0,0
240124-C-176_crop_00.jpg,0.968994338096522,0.9018820577164366,0.9342344684169482,3,18,0
240508_2-11_crop_01.jpg,0.5670103092783505,0.7407407407407407,0.6423357664233577,1,5,0
240508_2-13_crop_00.jpg,0.6184391586396697,0.9413524835427888,0.7464705184482145,9,46,0
240508_2-13_crop_01.jpg,0.8362877997914494,0.8545551411827385,0.8453227931488801,8,25,0
240508_2-16_crop_00.jpg,0.9628252788104089,0.8450244698205547,0.900086880973067,3,4,0
240508_2-18_crop_01.jpg,0.0,0.0,0.0,0,0,0
240508_2-1_crop_00.jpg,0.8511393903521752,0.8694074969770254,0.8601764617915358,7,20,0
240508_2-20_crop_00.jpg,0.8989023685730791,0.8790960451977401,0.8888888888888888,4,19,0
240508_2-21_crop_01.jpg,0.9136822773186409,0.8945160323643991,0.9039975772259237,5,26,0
240508_2-23_crop_00.jpg,0.9384146341463414,0.8963308095515434,0.9168900804289544,6,16,0
240508_2-27_crop_00.jpg,0.9347666748106523,0.9159683983720374,0.9252720677146312,6,41,0
240508_2-28_crop_02.jpg,0.7115384615384616,0.9367088607594937,0.8087431693989072,1,1,1
240508_2-2_crop_00.jpg,0.7611741160773849,0.8663629460895975,0.8103693181818182,5,15,0
240508_2-30_crop_02.jpg,0.5226586102719033,0.8357487922705314,0.6431226765799257,1,6,0
240508_2-32_crop_02.jpg,0.0,0.0,0.0,0,0,0
240508_2-34_crop_00.jpg,0.9495892457057505,0.8756887052341598,0.9111429595127195,4,14,0
240508_2-36_crop_00.jpg,0.9184255561893896,0.904663794718112,0.9114927344782033,9,46,0
240508_2-38_crop_01.jpg,0.7200902934537246,0.8861111111111111,0.7945205479452053,2,5,0
240508_2-39_crop_01.jpg,0.9455782312925171,0.8395168248490078,0.8893967093235833,5,11,0
240508_2-3_crop_00.jpg,0.8597883597883598,0.8916323731138546,0.8754208754208753,5,12,3
240508_2-3_crop_01.jpg,0.8469217970049917,0.8209677419354838,0.8337428337428338,2,4,0
240508_2-4_crop_01.jpg,0.8294701986754967,0.8213114754098361,0.8253706754530478,3,4,1
240508_2-5_crop_02.jpg,0.7058823529411765,0.6593406593406593,0.6818181818181818,2,3,1
240508_2-6_crop_02.jpg,0.9150943396226415,0.941747572815534,0.9282296650717704,1,3,0
240508_2-7_crop_01.jpg,0.7465145754119138,0.871301775147929,0.8040955631399316,6,10,1
240508_2-9_crop_01.jpg,0.9255441008018328,0.8777838131450298,0.9010315026484529,4,8,0
240508_4-11_crop_01.jpg,0.7173396674584323,0.7813712807244502,0.7479876160990712,2,9,0
240508_4-13_crop_00.jpg,0.9057471264367816,0.5854383358098069,0.7111913357400722,2,10,0
240508_4-2_crop_00.jpg,0.7320574162679426,0.7285714285714285,0.730310262529833,4,11,0
240508_4-2_crop_01.jpg,0.5541490857946554,0.7680311890838206,0.6437908496732027,2,8,2
240508_4-3_crop_00.jpg,0.8345120226308345,0.5388127853881278,0.6548279689234184,7,7,7
240508_4-9_crop_00.jpg,0.6695325094035465,0.8593103448275862,0.7526427061310783,5,22,0
240508_4-9_crop_02.jpg,0.8580246913580247,0.49642857142857144,0.6289592760180996,2,1,0
240508_5-11_crop_01.jpg,1.0,0.6893442622950819,0.8161086851043183,4,0,0
240508_5-18_crop_00.jpg,0.978021978021978,0.8585209003215434,0.9143835616438356,3,0,1
240508_5-4_crop_02.jpg,1.0,0.3469387755102041,0.5151515151515151,1,0,0
240508_5-7_crop_01.jpg,0.9821428571428571,0.30726256983240224,0.4680851063829788,3,0,0
2408_C-40_crop_00.jpg,0.823076923076923,0.8262548262548263,0.8246628131021195,6,27,0
2408_C-42_crop_01.jpg,0.9834710743801653,0.7828947368421053,0.8717948717948718,1,0,0
2408_C-43_crop_02.jpg,0.806910569105691,0.9706601466992665,0.881243063263041,1,8,0
2408_C-47_crop_01.jpg,0.7436974789915967,1.0,0.8530120481927711,2,10,0
2408_C-56_crop_01.jpg,0.8301329394387001,0.9876977152899824,0.9020866773675762,2,15,0
2408_C-57_crop_01.jpg,0.7841031149301826,0.9505208333333334,0.8593290170688641,5,24,0
2408_C-58_crop_01.jpg,0.8661616161616161,0.9146666666666666,0.8897535667963684,1,5,0
2408_C-60_crop_01.jpg,0.8982456140350877,0.9684741488020177,0.9320388349514563,1,11,0
2408_C-63_crop_01.jpg,0.8475609756097561,0.9500213583938488,0.8958710976837865,4,27,0
2408_C-64_crop_00.jpg,0.8602106969205835,0.8853211009174312,0.8725852856555693,12,29,0
2408_C-64_crop_02.jpg,0.7704918032786885,0.9791666666666666,0.8623853211009173,1,3,0
2408_C-65_crop_01.jpg,0.9023809523809524,0.9088729016786571,0.9056152927120669,1,5,0
2408_C-66_crop_00.jpg,0.867513611615245,0.9689189189189189,0.915416533673795,2,23,0
2408_C-67_crop_00.jpg,0.8844275637547477,0.9351692484222605,0.9090909090909092,3,25,0
2408_C-67_crop_01.jpg,0.9279279279279279,0.865546218487395,0.8956521739130435,1,1,0
2408_C-68_crop_00.jpg,0.828393135725429,0.8894472361809045,0.8578352180936996,6,22,0
2408_C-72_crop_01.jpg,0.9776785714285714,0.8866396761133604,0.9299363057324841,1,2,0
2408_C-74_crop_00.jpg,0.7840440165061898,0.936986301369863,0.8537194208686969,7,33,0
2408_C-82_crop_01.jpg,0.6608996539792388,0.9720101781170484,0.7868177136972193,1,6,0
2408_C-84_crop_00.jpg,0.8919368246051538,0.9226139294926913,0.9070160608622146,6,26,0
2408_C-88_crop_02.jpg,0.6375,0.9807692307692307,0.7727272727272727,1,4,0
2408_C-89_crop_00.jpg,0.8769786170508193,0.9164248403946604,0.8962679154250035,8,43,0
2408_C-90_crop_01.jpg,0.9052757793764988,0.8531073446327684,0.8784176847004073,2,9,0
2408_C-90_crop_02.jpg,0.8944723618090452,0.9175257731958762,0.905852417302799,1,2,0
2408_C-92_crop_02.jpg,0.2636363636363636,0.7565217391304347,0.3910112359550562,1,3,0
744_01-02_crop_00.jpg,0.7748265944848587,0.7670406967007202,0.7709139875441845,47,125,0
744_01-04_crop_01.jpg,0.8930159185429514,0.6517006802721088,0.7535091965150048,19,40,0
744_01-04_crop_02.jpg,0.7742895805142084,0.7015693967631191,0.7361379132895921,16,38,0
744_02-01_crop_02.jpg,0.7430773622609192,0.8142008132624335,0.7770149253731343,12,36,0
744_02-03_crop_00.jpg,0.881607270987802,0.7146180690189996,0.7893778777171003,23,44,0
744_03-01_crop_02.jpg,0.8016528925619835,0.8220338983050848,0.811715481171548,12,38,0
744_03-02_crop_01.jpg,0.8339606859054789,0.5721664275466284,0.6786929884275016,20,38,0
744_03-03_crop_02.jpg,0.7654171704957679,0.7611222444889779,0.7632636655948553,20,42,0
744_04-01_crop_00.jpg,0.7978779840848806,0.823658269441402,0.8105631905146862,31,80,0
744_04-02_crop_00.jpg,0.8461769115442279,0.7891498881431768,0.8166690782810013,18,49,0
744_04-02_crop_03.jpg,0.8451772174219714,0.8905611296915644,0.8672758527096716,10,36,0
744_04-04_crop_00.jpg,0.8076845705089519,0.7604166666666666,0.783338210906253,28,73,1
744_04-04_crop_01.jpg,0.8008,0.8291571753986332,0.8147319157594873,21,71,0
744_05-02_crop_00.jpg,0.8374714611872146,0.7465971250477038,0.7894276683031811,28,71,0
744_05-03_crop_02.jpg,0.8264136022143139,0.7348804500703235,0.777963893541783,21,59,0
744_05-03_crop_03.jpg,0.7900794738284461,0.8091495930395733,0.7995008319467555,16,52,0
744_05-04_crop_00.jpg,0.7855677154582763,0.7935740196925203,0.7895505714531237,27,64,0
744_05-04_crop_01.jpg,0.777972027972028,0.8355499921764982,0.8057336854017353,27,92,0
744_06-01_crop_00.jpg,0.8249954849196316,0.7813889839206295,0.802600368971273,23,57,0
744_06-01_crop_01.jpg,0.7561188811188811,0.7023954526999594,0.7282677331088192,16,37,0
744_06-02_crop_00.jpg,0.7776014509181591,0.8,0.7886417198367535,48,137,0
744_06-03_crop_00.jpg,0.778769648748302,0.7905831363278172,0.7846319288297977,34,87,0
744_06-04_crop_02.jpg,0.8102818371607515,0.8136792452830188,0.8119769874476986,14,47,0
744_08-02_crop_01.jpg,0.7989069281466002,0.8511731460866587,0.824212271973466,25,105,0
744_08-04_crop_02.jpg,0.753531710249474,0.9066907775768536,0.8230466185160867,11,39,0
A-16_crop_01.jpg,0.9193711967545639,0.9110552763819095,0.9151943462897527,2,15,0
A-19_crop_00.jpg,0.8775720164609053,0.8818816231584389,0.8797215418331829,4,31,0
A-20_crop_00.jpg,0.9264793783622236,0.943683409436834,0.935002262102247,2,31,0
A-246_crop_00.jpg,0.8713751169317119,0.8593173431734318,0.8653042266604738,3,11,0
A-248_crop_00.jpg,0.9171936163806083,0.858753876515365,0.8870122306348281,5,12,0
A-251_crop_00.jpg,0.9344608879492601,0.7607573149741824,0.8387096774193548,5,13,0
A-251_crop_02.jpg,0.0,0.0,0.0,1,0,0
A-27_crop_00.jpg,0.9177358490566038,0.8155600268276325,0.8636363636363636,5,16,0
A-31_crop_01.jpg,0.8333333333333334,0.8883647798742138,0.8599695585996956,2,9,0
A-32_crop_00.jpg,0.9136212624584718,0.8487654320987654,0.8799999999999999,11,48,0
A-32_crop_01.jpg,0.5901639344262295,0.18848167539267016,0.28571428571428575,1,1,0
A-34_crop_01.jpg,0.8507462686567164,0.40540540540540543,0.5491329479768786,3,6,0
A-38_crop_01.jpg,0.0,0.0,0.0,0,1,0
A-42_crop_00.jpg,0.8860793364104622,0.7919406911395432,0.8363693764798737,37,115,0
B-12_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-15_crop_00.jpg,0.8983147672093688,0.9026980482204363,0.9005010737294202,2,24,0
B-17_crop_00.jpg,0.6646067415730337,0.8307584269662921,0.7384519350811485,3,12,2
B-21_crop_01.jpg,0.8232485322896281,0.9866779247584201,0.89758470598276,1,51,0
B-22_crop_02.jpg,0.0,0.0,0.0,0,0,0
B-47_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-53_crop_00.jpg,0.8003884826325411,0.8998073217726397,0.8471911471246296,3,42,0
B-59_crop_00.jpg,0.8473800237408852,0.7030106921778277,0.7684736639753941,2,39,0
B-63_crop_00.jpg,0.8786421499292787,0.5372772876664937,0.6668097896092744,3,18,0
B-65_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-69_crop_00.jpg,0.9017857142857143,0.831275720164609,0.8650963597430406,1,3,0
B-80_crop_02.jpg,0.0,0.0,0.0,0,0,0
B-84_crop_01.jpg,0.8955769038326828,0.9683510062756979,0.9305432804782947,2,85,0
B-90_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-93_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-96_crop_01.jpg,0.0,0.0,0.0,0,0,0
B-97_crop_00.jpg,0.8241252302025782,0.8403755868544601,0.8321710832171083,5,13,0
B-99_crop_01.jpg,0.0,0.0,0.0,0,0,0
C-104_crop_01.jpg,0.0,0.0,0.0,0,2,0
C-109_crop_00.jpg,0.8694569008470354,0.949918345127926,0.9079084287200834,2,22,0
C-110_crop_00.jpg,0.8820337046558127,0.9601990049751243,0.9194580914098556,3,32,0
C-49_crop_01.jpg,0.8832360300250208,0.9322183098591549,0.9070663811563169,3,9,0
C-51_crop_00.jpg,0.7652304358696558,0.9057906678504488,0.8295988435128298,14,54,0
C-54_crop_02.jpg,0.0,0.0,0.0,0,2,0
C-54_crop_03.jpg,0.0,0.0,0.0,0,0,0
C-58_crop_02.jpg,0.0,0.0,0.0,0,0,0
C-60_crop_01.jpg,0.0,0.0,0.0,1,0,0
C-65_crop_01.jpg,0.0,0.0,0.0,0,0,0
C-67_crop_00.jpg,0.8683342495876856,0.8106235565819861,0.8384870603848706,7,36,0
C-71_crop_00.jpg,0.9769726742400983,0.9034639409426463,0.938781531199292,2,18,0
C-75_crop_00.jpg,0.9184569184569185,0.9152854511970534,0.9168684422921711,9,53,0
C-76_crop_00.jpg,0.8794854434664862,0.9643652561247216,0.9199716713881019,1,40,0
C-77_crop_00.jpg,0.89472,0.9555707450444293,0.9241447694595935,3,27,0
C-79_crop_02.jpg,0.6804733727810651,0.888030888030888,0.7705192629815745,1,5,0
C-80_crop_00.jpg,0.5933630510153541,0.9374021909233177,0.7267212617531088,1,14,0
C-81_crop_01.jpg,0.8869247180737581,0.9448051948051948,0.9149504794843578,3,38,0
C-88_crop_01.jpg,0.0,0.0,0.0,1,2,0
C-90_crop_00.jpg,0.8561961563949636,0.8861454046639232,0.8709133805190429,5,21,0
C-92_crop_00.jpg,0.9442363712026633,0.938249483115093,0.941233407079646,2,37,0
C-95_crop_00.jpg,0.9154666666666667,0.8905317769130998,0.9028270874424721,7,34,0
C-98_crop_02.jpg,0.0,0.0,0.0,0,1,0
C-99_crop_00.jpg,0.9335476956055734,0.9212057112638815,0.9273356401384083,5,19,0
D-137_crop_01.jpg,0.8943488943488943,0.9655172413793104,0.9285714285714285,1,0,3
D-140_crop_01.jpg,0.8929188255613126,0.7220670391061452,0.7984555984555984,1,2,0
D-144_crop_00.jpg,0.6548587841072283,0.8113879003558719,0.7247682119205296,5,15,1
D-149_crop_00.jpg,1.0,0.8553459119496856,0.9220338983050848,1,0,0
D-162_crop_00.jpg,0.9138062547673532,0.9676898222940227,0.9399764613573951,2,0,7
D-169_crop_00.jpg,0.9136868064118372,0.8434832100170746,0.877182598401894,6,0,3
D-172_crop_02.jpg,0.0,0.0,0.0,0,0,0
D-173_crop_00.jpg,0.9795918367346939,0.9795918367346939,0.9795918367346939,1,0,2
D-176_crop_00.jpg,0.9294545454545454,0.8068181818181818,0.8638053396417708,4,0,2
D-180_crop_00.jpg,0.9677871148459384,0.8148584905660378,0.884763124199744,4,0,6
D-180_crop_01.jpg,0.0,0.0,0.0,2,1,0
D-183_crop_01.jpg,0.6098265895953757,0.8791666666666667,0.720136518771331,4,0,5
D-183_crop_02.jpg,0.980465815176559,0.8135910224438903,0.8892674616695059,4,0,3
D-186_crop_00.jpg,0.9646292274278623,0.9580893682588598,0.96134817563389,5,0,15
D-187_crop_00.jpg,0.6442641946697567,0.535387578237843,0.5848014725216933,5,6,0
D0624-11_crop_01.jpg,0.0,0.0,0.0,1,0,2
D0624-13_crop_00.jpg,0.8735177865612648,0.9344608879492601,0.9029622063329928,5,0,9
D0624-16_crop_02.jpg,1.0,0.7654320987654321,0.8671328671328672,1,0,0
D0624-21_crop_00.jpg,0.7257318952234206,0.9345238095238095,0.8169991326973114,4,0,13
D0624-21_crop_02.jpg,0.4803921568627451,1.0,0.6490066225165563,1,0,3
D0624-22_crop_00.jpg,0.8863157894736842,0.8900634249471459,0.8881856540084389,5,0,11
D0624-22_crop_02.jpg,0.7483443708609272,1.0,0.8560606060606061,1,0,5
D0624-23_crop_02.jpg,0.04,0.04081632653061224,0.0404040404040404,1,0,1
D0624-24_crop_00.jpg,0.7019667170953101,0.9336016096579477,0.8013816925734024,4,0,12
D0624-25_crop_00.jpg,0.8280701754385965,0.9711934156378601,0.893939393939394,3,0,11
D0624-26_crop_02.jpg,0.6712328767123288,1.0,0.8032786885245902,1,0,2
D0624-27_crop_02.jpg,0.6641221374045801,0.8969072164948454,0.763157894736842,2,0,6
D0624-30_crop_00.jpg,0.7607421875,0.8403451995685005,0.7985648385443362,11,0,14
D0624-30_crop_02.jpg,0.8605442176870748,0.9068100358422939,0.8830715532286212,3,0,6
D0624-34_crop_03.jpg,0.5384615384615384,0.8571428571428571,0.6614173228346457,1,0,1
D0624-36_crop_01.jpg,0.9060150375939849,0.8169491525423729,0.8591800356506238,3,0,6
D0624-37_crop_01.jpg,0.9710743801652892,0.8969465648854962,0.9325396825396824,2,0,2
D0624-38_crop_00.jpg,0.7060301507537688,0.8672839506172839,0.778393351800554,4,0,15
D0624-39_crop_00.jpg,0.9813874788494078,0.859896219421794,0.9166337416041092,9,0,4
D0624-3_crop_02.jpg,0.9211822660098522,0.9639175257731959,0.9420654911838792,2,0,5
D0624-40_crop_01.jpg,0.8831615120274914,0.7536656891495601,0.8132911392405062,5,0,8
D0624-42_crop_01.jpg,0.4910394265232975,0.7172774869109948,0.5829787234042553,3,0,8
D0624-48_crop_00.jpg,0.8533333333333334,0.9425625920471281,0.8957312806158153,8,0,22
D0624-4_crop_01.jpg,1.0,0.8993288590604027,0.9469964664310955,1,0,0
D0624-4_crop_02.jpg,0.6494252873563219,1.0,0.7874564459930314,1,0,5
